EQP_TYPE,RECIPE_PREV,RECIPE_ID,TIME
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,aDRZbndHRjVNY3c4Szk4alVTOW44cTFOUGFGZU1xbmp5NjdXU3E2anhmZz0=,eEZ4SmtTekJtTVYwQlFWclpjY0lUT2tqRGRDQ1NPWk1XZDdpRGhEVWRuND0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,7.31
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,2.965
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,QjhhNm5VVHk5ckpCd3BIYW9QTVR1RjBJeHVqSDk5V2VJYytzWHcxUEozaz0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QjhhNm5VVHk5ckpCd3BIYW9QTVR1RjBJeHVqSDk5V2VJYytzWHcxUEozaz0=,aDRZbndHRjVNY3c4Szk4alVTOW44cTFOUGFGZU1xbmp5NjdXU3E2anhmZz0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,aDRZbndHRjVNY3c4Szk4alVTOW44cTFOUGFGZU1xbmp5NjdXU3E2anhmZz0=,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,4.66
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,cFY3L0RxbkFoOU1YM1BBblZFeHB5L2VTVmczSUhzUXgwd0w4czVCYU9CST0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,cFY3L0RxbkFoOU1YM1BBblZFeHB5L2VTVmczSUhzUXgwd0w4czVCYU9CST0=,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QjhhNm5VVHk5ckpCd3BIYW9QTVR1RjBJeHVqSDk5V2VJYytzWHcxUEozaz0=,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,NFVCTGtCTVp1ZUxOR0xLRVloWHBET2lvY2cyWXZmQkU5S1Rld21KbXJYST0=,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,5.38
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,eEZ4SmtTekJtTVYwQlFWclpjY0lUT2tqRGRDQ1NPWk1XZDdpRGhEVWRuND0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,eEZ4SmtTekJtTVYwQlFWclpjY0lUT2tqRGRDQ1NPWk1XZDdpRGhEVWRuND0=,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=,3.8
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,NDQ1VFZiOGlVNDdXME04dTZ6STlkaE1OTGZjR1JFVWovU1I3YnMveEtXaz0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,5.95
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,aDRZbndHRjVNY3c4Szk4alVTOW44cTFOUGFGZU1xbmp5NjdXU3E2anhmZz0=,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,2.965
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,7.31
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,QjhhNm5VVHk5ckpCd3BIYW9QTVR1RjBJeHVqSDk5V2VJYytzWHcxUEozaz0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,eEZ4SmtTekJtTVYwQlFWclpjY0lUT2tqRGRDQ1NPWk1XZDdpRGhEVWRuND0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,cFY3L0RxbkFoOU1YM1BBblZFeHB5L2VTVmczSUhzUXgwd0w4czVCYU9CST0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,cFY3L0RxbkFoOU1YM1BBblZFeHB5L2VTVmczSUhzUXgwd0w4czVCYU9CST0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,NFVCTGtCTVp1ZUxOR0xLRVloWHBET2lvY2cyWXZmQkU5S1Rld21KbXJYST0=,5.93
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QjhhNm5VVHk5ckpCd3BIYW9QTVR1RjBJeHVqSDk5V2VJYytzWHcxUEozaz0=,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,5.15
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,6.69
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,7.31
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,amYyV3FYdUJoeG1YQXRrbXIxT3J1Wmd0ZlN5MWk2WDB1akdHM1VYQ1c4Yz0=,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,6.5
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,7.31
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,6.69
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,amYyV3FYdUJoeG1YQXRrbXIxT3J1Wmd0ZlN5MWk2WDB1akdHM1VYQ1c4Yz0=,5.93
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,amYyV3FYdUJoeG1YQXRrbXIxT3J1Wmd0ZlN5MWk2WDB1akdHM1VYQ1c4Yz0=,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,6.5
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,eEZ4SmtTekJtTVYwQlFWclpjY0lUT2tqRGRDQ1NPWk1XZDdpRGhEVWRuND0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,amYyV3FYdUJoeG1YQXRrbXIxT3J1Wmd0ZlN5MWk2WDB1akdHM1VYQ1c4Yz0=,5.93
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,amYyV3FYdUJoeG1YQXRrbXIxT3J1Wmd0ZlN5MWk2WDB1akdHM1VYQ1c4Yz0=,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,6.5
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,Mit2QmlsVGpISnB3NkRyK05hZExxQWpwdXUzdjR3bUIrTHpNOWhXcFNjQT0=,WFJjWGpibU5PRDgvOVl5RU9icmd0Qzh6LzIvSDZXYVBzT2M5bGVWeExxZz0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,4.66
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,eEZ4SmtTekJtTVYwQlFWclpjY0lUT2tqRGRDQ1NPWk1XZDdpRGhEVWRuND0=,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,NU95VFB5Vi9reTk3LzdmcnEyWWs4SzRPNVpjMnl3ZDZKYXk0ZmtlOHRsQT0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,NU95VFB5Vi9reTk3LzdmcnEyWWs4SzRPNVpjMnl3ZDZKYXk0ZmtlOHRsQT0=,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,amYyV3FYdUJoeG1YQXRrbXIxT3J1Wmd0ZlN5MWk2WDB1akdHM1VYQ1c4Yz0=,5.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,amYyV3FYdUJoeG1YQXRrbXIxT3J1Wmd0ZlN5MWk2WDB1akdHM1VYQ1c4Yz0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,5.38
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,NFVCTGtCTVp1ZUxOR0xLRVloWHBET2lvY2cyWXZmQkU5S1Rld21KbXJYST0=,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,6.5
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QjhhNm5VVHk5ckpCd3BIYW9QTVR1RjBJeHVqSDk5V2VJYytzWHcxUEozaz0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,NU95VFB5Vi9reTk3LzdmcnEyWWs4SzRPNVpjMnl3ZDZKYXk0ZmtlOHRsQT0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,NU95VFB5Vi9reTk3LzdmcnEyWWs4SzRPNVpjMnl3ZDZKYXk0ZmtlOHRsQT0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,2.965
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,2.965
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,5.15
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dlpBdmhQRmtMT2hyUk1NaTErREFMb1ZkdGl0TUVGbEM1VkY3eWx3OWd5QT0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,2.965
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,4.66
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,M0RtRFB3ZUJzZFVKeVNSK2g4UXBreHpBZUphVXQ0ZFkrN2k3azdzWG5uZz0=,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,6.42
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,UjQ2SS9ldTQxYWo0R245Vmx5VFY1Um8rUjFHYzM4Z3BxR2ZuSHdsbk5oVT0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,5.295
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,NFVCTGtCTVp1ZUxOR0xLRVloWHBET2lvY2cyWXZmQkU5S1Rld21KbXJYST0=,5.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,6.42
